t,A,B,C,D,E,
39.264854,0,1,69,367,563,
39.286816,0,1,69,366,564,
39.458809,0,1,68,367,564,
39.488564,0,1,67,368,564,
39.512695,0,1,67,367,565,
39.536785,0,1,67,366,566,
39.567425,0,1,67,365,567,
39.604668,0,1,67,364,568,
39.667179,0,1,67,363,569,
39.702515,0,1,66,364,569,
39.728302,0,0,67,364,569,
39.919804,0,0,67,363,570,
40.023891,0,0,67,362,571,
40.046749,0,0,67,361,572,
40.097172,0,0,67,360,573,
40.122437,0,0,67,359,574,
40.163113,0,0,67,358,575,
40.207821,0,0,66,359,575,
40.231686,0,0,65,360,575,
40.286449,0,0,65,359,576,
40.374771,0,0,64,360,576,
40.397690,0,0,63,361,576,
40.423935,0,0,63,360,577,
40.490551,0,0,63,359,578,
40.515816,0,0,63,358,579,
40.550297,0,0,63,357,580,
40.589367,0,0,62,358,580,
40.651554,0,0,62,357,581,
40.699135,0,0,61,358,581,
40.749249,0,0,61,357,582,
40.882244,0,0,61,356,583,
40.918770,0,0,61,355,584,
40.964642,0,0,60,356,584,
40.994579,0,0,60,355,585,
41.029011,0,0,59,356,585,
41.060646,0,0,59,355,586,
41.112633,0,0,58,356,586,
41.137760,0,0,58,355,587,
41.190166,0,0,58,354,588,
41.247295,0,0,58,353,589,
41.298260,0,0,57,354,589,
41.337296,0,0,57,353,590,
41.369595,0,0,56,354,590,
41.410728,0,0,56,353,591,
41.438229,0,0,56,352,592,
41.467926,0,0,55,353,592,
41.492786,0,0,55,352,593,
41.603497,0,0,55,351,594,
41.628483,0,0,55,350,595,
41.675148,0,0,55,349,596,
41.778938,0,0,55,348,597,
41.809185,0,0,55,347,598,
41.850975,0,0,54,348,598,
41.974323,0,0,53,349,598,
41.998875,0,0,53,348,599,
42.091225,0,0,53,347,600,
42.165447,0,0,53,346,601,
42.230488,0,0,52,347,601,
42.309109,0,0,52,346,602,
42.344738,0,0,51,347,602,
42.382244,0,0,51,346,603,
42.442959,0,0,50,347,603,
42.473824,0,0,49,348,603,
42.612637,0,0,48,349,603,
42.651947,0,0,48,348,604,
42.679482,0,0,48,347,605,
42.713150,0,0,48,346,606,
42.756001,0,0,48,345,607,
42.787392,0,0,48,344,608,
42.815662,0,0,48,343,609,
42.844315,0,0,48,342,610,
42.895714,0,0,48,341,611,
42.922024,0,0,48,340,612,
42.961666,0,0,48,339,613,
42.989834,0,0,48,338,614,
43.035130,0,0,48,337,615,
43.084789,0,0,48,336,616,
43.120312,0,0,48,335,617,
43.160198,0,0,48,334,618,
43.214565,0,0,48,333,619,
43.245319,0,0,47,334,619,
43.292648,0,0,47,333,620,
43.334171,0,0,47,332,621,
43.378506,0,0,47,331,622,
43.424545,0,0,47,330,623,
43.459515,0,0,47,329,624,
43.514133,0,0,46,330,624,
43.548019,0,0,46,329,625,
43.636993,0,0,45,330,625,
43.696362,0,0,45,329,626,
43.735996,0,0,45,328,627,
43.790104,0,0,45,327,628,
43.820126,0,0,44,328,628,
43.846970,0,0,44,327,629,
43.888405,0,0,44,326,630,
43.972954,0,0,43,327,630,
44.010662,0,0,43,326,631,
44.041229,0,0,43,325,632,
44.094933,0,0,43,324,633,
44.225967,0,0,43,323,634,
44.271648,0,0,43,322,635,
44.313480,0,0,43,321,636,
44.356583,0,0,43,320,637,
44.407326,0,0,43,319,638,
44.461792,0,0,43,318,639,
44.492970,0,0,43,317,640,
44.525269,0,0,42,318,640,
44.559822,0,0,42,317,641,
44.651859,0,0,42,316,642,
44.684963,0,0,41,317,642,
44.767654,0,0,41,316,643,
44.830379,0,0,41,315,644,
44.875683,0,0,41,314,645,
44.922287,0,0,41,313,646,
44.954041,0,0,41,312,647,
44.982243,0,0,41,311,648,
45.024887,0,0,41,310,649,
45.181320,0,0,41,309,650,
45.223961,0,0,41,308,651,
45.268028,0,0,41,307,652,
45.415089,0,0,41,306,653,
45.472713,0,0,41,305,654,
45.592888,0,0,41,304,655,
45.655022,0,0,41,303,656,
45.740196,0,0,41,302,657,
45.796944,0,0,41,301,658,
45.895710,0,0,41,300,659,
45.935852,0,0,40,301,659,
45.966431,0,0,40,300,660,
46.063606,0,0,40,299,661,
46.102001,0,0,40,298,662,
46.163647,0,0,39,299,662,
46.201946,0,0,38,300,662,
46.248486,0,0,38,299,663,
46.285606,0,0,37,300,663,
46.330864,0,0,37,299,664,
46.376671,0,0,37,298,665,
46.409019,0,0,37,297,666,
46.470413,0,0,37,296,667,
46.534199,0,0,37,295,668,
46.584713,0,0,37,294,669,
46.616291,0,0,36,295,669,
46.652550,0,0,36,294,670,
46.721382,0,0,36,293,671,
46.809677,0,0,36,292,672,
46.902325,0,0,36,291,673,
46.937996,0,0,36,290,674,
46.973690,0,0,35,291,674,
47.010422,0,0,35,290,675,
47.137173,0,0,35,289,676,
47.203033,0,0,34,290,676,
47.240475,0,0,34,289,677,
47.275887,0,0,34,288,678,
47.328152,0,0,34,287,679,
47.370628,0,0,34,286,680,
47.403374,0,0,34,285,681,
47.483303,0,0,34,284,682,
47.566246,0,0,34,283,683,
47.614304,0,0,34,282,684,
47.661194,0,0,34,281,685,
47.775711,0,0,34,280,686,
47.807587,0,0,33,281,686,
47.914864,0,0,33,280,687,
47.985878,0,0,33,279,688,
48.040722,0,0,33,278,689,
48.088543,0,0,33,277,690,
48.233593,0,0,33,276,691,
48.362530,0,0,33,275,692,
48.541321,0,0,33,274,693,
48.600807,0,0,33,273,694,
48.643707,0,0,32,274,694,
48.679268,0,0,31,275,694,
48.755611,0,0,31,274,695,
48.797421,0,0,31,273,696,
48.868725,0,0,31,272,697,
48.952171,0,0,31,271,698,
48.993286,0,0,31,270,699,
49.065617,0,0,31,269,700,
49.167564,0,0,31,268,701,
49.225529,0,0,30,269,701,
49.346764,0,0,30,268,702,
49.485077,0,0,29,269,702,
49.576672,0,0,28,270,702,
49.635876,0,0,28,269,703,
49.700802,0,0,28,268,704,
49.822861,0,0,28,267,705,
49.921482,0,0,28,266,706,
50.014187,0,0,28,265,707,
50.050346,0,0,28,264,708,
50.116619,0,0,27,265,708,
50.160473,0,0,27,264,709,
50.250248,0,0,26,265,709,
50.354122,0,0,26,264,710,
50.427280,0,0,26,263,711,
50.465893,0,0,25,264,711,
50.562473,0,0,25,263,712,
50.707447,0,0,25,262,713,
50.812572,0,0,24,263,713,
50.886517,0,0,24,262,714,
50.968201,0,0,23,263,714,
51.034515,0,0,23,262,715,
51.072460,0,0,22,263,715,
51.122204,0,0,22,262,716,
51.185631,0,0,21,263,716,
51.323837,0,0,21,262,717,
51.436039,0,0,21,261,718,
51.506680,0,0,21,260,719,
51.575520,0,0,21,259,720,
51.614326,0,0,21,258,721,
51.654564,0,0,21,257,722,
51.720421,0,0,21,256,723,
51.832642,0,0,21,255,724,
51.878441,0,0,21,254,725,
52.042053,0,0,21,253,726,
52.161884,0,0,21,252,727,
52.240376,0,0,21,251,728,
52.295509,0,0,21,250,729,
52.352085,0,0,20,251,729,
52.404263,0,0,20,250,730,
52.474125,0,0,20,249,731,
52.659222,0,0,20,248,732,
52.743729,0,0,20,247,733,
52.826508,0,0,20,246,734,
52.996330,0,0,20,245,735,
53.040901,0,0,20,244,736,
53.140804,0,0,20,243,737,
53.235439,0,0,19,244,737,
53.295750,0,0,19,243,738,
53.341022,0,0,19,242,739,
53.386452,0,0,18,243,739,
53.443573,0,0,18,242,740,
53.489498,0,0,17,243,740,
53.558575,0,0,17,242,741,
53.599304,0,0,16,243,741,
53.662849,0,0,16,242,742,
53.748093,0,0,16,241,743,
53.870052,0,0,16,240,744,
53.916477,0,0,16,239,745,
53.973980,0,0,16,238,746,
54.130177,0,0,16,237,747,
54.188778,0,0,15,238,747,
54.306049,0,0,15,237,748,
54.374214,0,0,15,236,749,
54.454067,0,0,15,235,750,
54.500908,0,0,15,234,751,
54.545258,0,0,15,233,752,
54.611736,0,0,15,232,753,
54.661434,0,0,14,233,753,
54.722458,0,0,14,232,754,
54.787853,0,0,14,231,755,
54.851154,0,0,14,230,756,
54.896290,0,0,14,229,757,
54.950035,0,0,13,230,757,
55.022949,0,0,13,229,758,
55.082012,0,0,13,228,759,
55.126503,0,0,13,227,760,
55.200539,0,0,13,226,761,
55.245903,0,0,13,225,762,
55.304249,0,0,13,224,763,
55.353352,0,0,13,223,764,
55.430557,0,0,13,222,765,
55.478973,0,0,13,221,766,
55.529648,0,0,13,220,767,
55.575668,0,0,13,219,768,
55.663540,0,0,13,218,769,
55.720020,0,0,13,217,770,
55.812866,0,0,13,216,771,
55.907261,0,0,13,215,772,
55.972599,0,0,13,214,773,
56.078354,0,0,13,213,774,
56.124878,0,0,13,212,775,
56.222851,0,0,12,213,775,
56.277534,0,0,12,212,776,
56.365311,0,0,12,211,777,
56.432095,0,0,11,212,777,
56.595947,0,0,11,211,778,
56.752922,0,0,11,210,779,
56.864826,0,0,11,209,780,
56.915977,0,0,11,208,781,
56.979134,0,0,11,207,782,
57.034962,0,0,11,206,783,
57.124298,0,0,11,205,784,
57.267139,0,0,11,204,785,
57.323509,0,0,11,203,786,
57.395123,0,0,11,202,787,
57.481884,0,0,11,201,788,
57.642673,0,0,11,200,789,
57.773613,0,0,11,199,790,
57.860863,0,0,11,198,791,
58.117607,0,0,11,197,792,
58.188457,0,0,11,196,793,
58.277519,0,0,11,195,794,
58.494541,0,0,11,194,795,
58.546959,0,0,11,193,796,
58.604225,0,0,11,192,797,
58.690075,0,0,11,191,798,
58.749214,0,0,11,190,799,
58.865955,0,0,11,189,800,
58.920879,0,0,10,190,800,
59.010174,0,0,10,189,801,
59.109703,0,0,10,188,802,
59.292877,0,0,10,187,803,
59.363987,0,0,10,186,804,
59.469498,0,0,10,185,805,
59.525768,0,0,10,184,806,
59.593479,0,0,10,183,807,
59.726974,0,0,10,182,808,
59.908630,0,0,10,181,809,
60.008423,0,0,9,182,809,
60.086819,0,0,8,183,809,
60.146275,0,0,8,182,810,
60.211884,0,0,7,183,810,
60.456379,0,0,7,182,811,
60.522400,0,0,7,181,812,
60.628860,0,0,7,180,813,
60.745537,0,0,7,179,814,
60.894863,0,0,7,178,815,
61.123314,0,0,7,177,816,
61.297626,0,0,7,176,817,
61.378750,0,0,7,175,818,
61.537014,0,0,7,174,819,
61.741676,0,0,7,173,820,
61.830051,0,0,7,172,821,
61.922859,0,0,7,171,822,
62.311241,0,0,7,170,823,
62.395069,0,0,7,169,824,
62.478432,0,0,7,168,825,
62.554966,0,0,7,167,826,
62.620823,0,0,6,168,826,
62.714622,0,0,6,167,827,
62.858868,0,0,6,166,828,
62.946510,0,0,6,165,829,
63.044117,0,0,6,164,830,
63.108788,0,0,6,163,831,
63.190029,0,0,6,162,832,
63.290581,0,0,6,161,833,
63.380516,0,0,6,160,834,
63.486229,0,0,6,159,835,
63.559883,0,0,6,158,836,
63.709354,0,0,6,157,837,
63.793903,0,0,6,156,838,
63.979752,0,0,6,155,839,
64.128891,0,0,6,154,840,
64.216942,0,0,6,153,841,
64.301468,0,0,6,152,842,
64.432144,0,0,6,151,843,
64.605217,0,0,6,150,844,
64.707123,0,0,6,149,845,
64.814110,0,0,6,148,846,
64.892975,0,0,6,147,847,
64.998962,0,0,6,146,848,
65.142685,0,0,6,145,849,
65.254814,0,0,6,144,850,
65.516891,0,0,6,143,851,
65.661606,0,0,6,142,852,
65.756126,0,0,6,141,853,
65.841751,0,0,6,140,854,
65.916687,0,0,6,139,855,
66.129395,0,0,6,138,856,
66.245255,0,0,6,137,857,
66.351707,0,0,6,136,858,
66.439842,0,0,6,135,859,
66.646538,0,0,6,134,860,
66.729874,0,0,6,133,861,
66.836288,0,0,6,132,862,
66.917328,0,0,6,131,863,
67.005127,0,0,6,130,864,
67.206802,0,0,5,131,864,
67.310715,0,0,5,130,865,
67.410606,0,0,5,129,866,
67.821617,0,0,5,128,867,
67.928642,0,0,5,127,868,
68.212326,0,0,5,126,869,
68.348328,0,0,5,125,870,
68.481796,0,0,5,124,871,
68.588478,0,0,5,123,872,
68.701149,0,0,5,122,873,
68.821167,0,0,5,121,874,
68.979225,0,0,5,120,875,
69.135147,0,0,5,119,876,
69.278984,0,0,5,118,877,
69.398766,0,0,5,117,878,
69.487389,0,0,5,116,879,
69.588951,0,0,5,115,880,
69.738251,0,0,5,114,881,
69.849045,0,0,5,113,882,
69.959038,0,0,4,114,882,
70.055573,0,0,4,113,883,
70.188438,0,0,4,112,884,
70.358681,0,0,4,111,885,
70.587181,0,0,4,110,886,
70.684166,0,0,4,109,887,
70.800087,0,0,3,110,887,
70.926590,0,0,3,109,888,
71.074432,0,0,3,108,889,
71.477715,0,0,3,107,890,
71.672462,0,0,3,106,891,
71.801857,0,0,3,105,892,
71.918251,0,0,3,104,893,
72.120636,0,0,3,103,894,
72.431259,0,0,3,102,895,
72.549049,0,0,3,101,896,
72.731369,0,0,3,100,897,
73.574776,0,0,3,99,898,
73.712914,0,0,3,98,899,
73.930756,0,0,3,97,900,
74.352394,0,0,3,96,901,
74.556381,0,0,3,95,902,
74.691849,0,0,2,96,902,
74.859657,0,0,2,95,903,
75.007355,0,0,2,94,904,
75.158180,0,0,2,93,905,
75.390907,0,0,1,94,905,
75.518288,0,0,1,93,906,
75.706932,0,0,1,92,907,
75.848885,0,0,1,91,908,
76.110550,0,0,1,90,909,
76.300568,0,0,1,89,910,
76.536591,0,0,1,88,911,
76.719574,0,0,1,87,912,
76.870499,0,0,1,86,913,
77.247299,0,0,1,85,914,
77.392509,0,0,1,84,915,
77.650429,0,0,1,83,916,
77.786537,0,0,1,82,917,
77.968765,0,0,1,81,918,
78.176056,0,0,1,80,919,
78.670647,0,0,1,79,920,
78.826996,0,0,1,78,921,
79.301117,0,0,1,77,922,
79.767059,0,0,1,76,923,
80.204002,0,0,1,75,924,
80.357323,0,0,1,74,925,
80.514099,0,0,1,73,926,
80.758347,0,0,1,72,927,
81.314201,0,0,1,71,928,
81.562721,0,0,1,70,929,
81.946831,0,0,1,69,930,
82.375595,0,0,1,68,931,
82.704643,0,0,1,67,932,
82.873077,0,0,1,66,933,
83.340645,0,0,1,65,934,
83.555794,0,0,1,64,935,
83.763702,0,0,1,63,936,
84.434570,0,0,1,62,937,
85.188042,0,0,1,61,938,
85.511040,0,0,1,60,939,
85.732597,0,0,1,59,940,
86.013824,0,0,1,58,941,
86.283798,0,0,1,57,942,
86.472626,0,0,1,56,943,
87.032349,0,0,1,55,944,
87.268181,0,0,1,54,945,
87.557175,0,0,1,53,946,
87.825905,0,0,1,52,947,
88.055420,0,0,1,51,948,
88.580666,0,0,1,50,949,
89.269882,0,0,1,49,950,
89.653412,0,0,1,48,951,
90.345100,0,0,1,47,952,
90.631584,0,0,1,46,953,
90.884720,0,0,1,45,954,
91.132538,0,0,1,44,955,
91.439323,0,0,1,43,956,
91.950623,0,0,1,42,957,
92.354187,0,0,1,41,958,
92.622200,0,0,1,40,959,
93.548058,0,0,1,39,960,
94.680878,0,0,1,38,961,
95.181816,0,0,1,37,962,
95.468491,0,0,1,36,963,
95.949875,0,0,1,35,964,
96.707138,0,0,1,34,965,
97.023743,0,0,1,33,966,
97.435760,0,0,1,32,967,
97.941299,0,0,1,31,968,
98.623344,0,0,1,30,969,
99.005951,0,0,1,29,970,
99.575287,0,0,1,28,971,
